id_local,coordenada_x_local,coordenada_y_local
106658,441072,4484253
106659,441042,4484267
106660,441096,4478375
106663,441335,4478470
106664,441167,4478592
106665,441115,4478616
106666,441160,4478612
106667,438908,4474768
106668,438908,4474768
106669,438908,4474768
106670,441047,4484274
106674,439780,4470585
106676,439698,4470595
106683,441001,4484653
106684,440315,4483888
106685,441214,4484339
106687,440846,4484138
106688,439917,4483940
106689,439884,4483921
106691,439921,4483977
106701,439189,4471163
106703,439712,4471896
106712,438908,4474768
106713,438908,4474768
106714,438908,4474768
106715,438908,4474768
106716,438908,4474768
106717,438908,4474768
106718,438908,4474768
106719,438908,4474768
106720,438908,4474768
106727,441322,4468780
106728,439847,4470759
106731,439887,4470744
106736,437969,4475769
106740,438703,4479990
106742,439259,4478345
106743,438096,4475555
106744,439896,4470681
106748,439717,4470737
106757,440831,4478418
106758,440871,4478491
106759,440928,4478550
106761,440546,4478517
106764,440564,4478616
106765,440535,4478694
106778,438908,4474768
106780,438973,4476252
106781,438973,4476252
106782,438973,4476252
106783,438973,4476252
106784,438973,4476252
106785,438973,4476252
106786,438973,4476252
106798,436926,4472740
106799,437016,4472815
106800,437069,4472743
106808,438011,4475701
106809,439396,4472047
106811,438759,4470938
106819,439599,4470745
106823,439807,4470677
106824,439628,4470749
106825,439638,4470678
106826,439630,4470622
106828,439642,4470713
106830,440960,4468854
106832,440354,4471490
106835,441205,4469069
106839,441644,4468620
106842,434980,4478945
106843,439552,4478777
106845,433818,4479009
106865,438832,4471286
106868,438832,4471286
106869,438832,4471286
106875,437435,4478093
106876,433584,4478982
106878,437063,4472740
106879,436964,4472865
106880,436955,4472911
106881,436947,4472911
106882,437087,4472870
106883,438625,4473070
106894,438627,4473205
106895,438651,4473355
106896,438617,4473362
106897,438605,4473364
106898,438593,4473349
106899,438588,4474156
106901,440581,4478614
106903,440555,4478792
106916,439938,4470656
106917,439913,4470644
106920,440038,4470538
106927,440705,4478729
106928,440796,4478830
106929,440739,4478731
106930,440745,4478800
106931,440718,4478844
106933,440615,4478820
106934,438507,4474005
106935,438485,4473997
106936,438512,4474090
106937,438511,4474087
106947,441072,4469261
106949,438321,4473899
106950,438402,4473788
106951,438356,4473662
106952,438262,4473548
106955,438240,4473610
106956,438203,4473593
106957,440675,4478953
106958,440893,4478951
106961,441388,4469376
106963,439049,4468703
106967,439201,4468619
106971,440724,4478935
106972,440760,4479000
106974,440795,4478987
106975,440808,4478983
106976,440923,4478929
106977,440718,4478964
106978,440835,4478910
106979,440851,4478897
106991,440067,4470599
106992,433732,4479024
106994,439762,4477764
106995,438780,4475712
106997,433362,4479012
106998,433355,4479021
106999,433334,4479025
107001,434204,4485899
107002,440915,4478862
107003,440084,4470570
107008,440003,4470802
107009,440101,4470734
107013,437054,4472907
107014,436969,4472911
107019,437285,4472868
107020,437284,4472864
107021,437330,4472847
107022,438638,4473130
107023,438636,4473119
107024,438629,4473091
107025,440908,4478995
107028,440968,4478799
107029,441164,4478934
107030,441170,4478905
107031,441346,4478664
107033,441321,4478658
107034,441367,4478767
107039,437024,4471244
107040,437024,4471244
107041,437024,4471244
107046,438183,4473503
107047,438206,4473489
107048,438299,4473868
107049,438314,4473765
107050,438242,4473914
107051,438304,4473708
107052,438272,4473703
107053,438215,4473888
107054,438238,4473732
107055,438153,4473777
107056,438111,4473754
107062,439853,4470708
107063,441555,4469229
107064,440377,4470448
107066,439985,4470541
107067,440939,4470307
107080,439544,4470468
107082,440362,4471242
107083,441217,4470002
107084,440958,4468917
107086,440345,4471482
107091,440970,4468714
107101,438127,4473879
107102,438100,4473866
107103,438169,4473893
107104,438155,4473767
107105,436977,4471919
107106,437007,4471918
107107,437489,4472130
107108,437324,4472205
107109,438607,4473710
107110,438585,4473539
107111,438583,4473418
107112,437009,4472862
107113,436934,4471902
107116,437002,4471918
107122,438444,4473853
107123,438075,4473640
107143,436968,4480786
107149,438004,4470508
107152,440819,4470439
107156,439660,4468560
107157,439906,4468652
107158,439895,4468653
107160,435307,4468818
107161,439478,4472029
107162,441230,4469068
107163,441147,4469166
107164,441621,4468775
107169,438147,4473669
107170,438125,4473637
107171,438089,4473630
107172,438188,4473773
107173,437987,4473659
107174,438008,4473729
107175,437925,4473749
107180,441209,4469363
107187,438399,4473877
107191,438490,4473818
107194,438420,4473861
107197,436593,4469872
107201,437971,4470368
107202,436593,4469872
107203,436593,4469872
107204,436593,4469872
107208,439662,4471967
107209,439670,4471978
107211,439759,4471956
107214,439931,4471874
107215,439934,4471888
107216,439906,4471820
107218,439979,4471871
107219,437948,4473697
107220,438009,4473710
107221,438000,4473706
107222,438120,4473907
107223,438095,4473895
107224,438069,4473883
107225,437063,4472087
107226,437899,4472794
107227,437985,4472862
107228,437981,4472878
107229,438432,4473891
107233,441145,4469209
107235,440061,4468651
107236,440018,4470763
107239,441555,4469178
107241,438503,4473809
107242,438425,4473861
107243,438477,4473857
107244,438427,4473971
107245,438075,4473886
107246,437968,4473835
107249,438596,4481185
107252,439416,4468686
107258,438426,4473850
107259,438511,4473745
107264,438380,4473854
107265,438355,4473851
107270,439881,4471597
107271,439869,4471605
107272,439850,4471597
107277,439884,4471641
107287,438899,4481581
107289,438991,4481523
107290,439105,4481455
107303,437941,4473824
107304,438100,4473979
107305,437883,4473889
107308,437971,4470368
107312,439291,4468610
107313,440945,4470750
107315,440096,4470955
107317,439293,4470423
107320,440291,4470272
107322,440933,4470395
107323,438350,4473850
107327,437865,4473880
107328,437856,4473876
107329,437758,4473829
107330,437730,4473816
107331,437814,4473710
107332,437686,4473670
107333,437906,4473806
107334,437869,4473789
107335,437770,4473742
107336,441211,4479184
107337,441181,4479255
107340,438216,4473515
107341,438226,4473516
107348,439831,4471580
107349,439722,4471485
107356,439767,4471734
107359,437971,4470368
107360,437971,4470368
107361,437944,4470325
107371,441059,4479108
107372,441075,4479101
107373,441123,4479062
107374,441028,4479036
107375,440880,4479307
107376,440972,4479168
107377,440971,4479186
107379,440961,4479234
107383,440822,4470423
107385,440829,4470392
107390,439668,4471940
107391,439718,4471976
107393,438920,4481073
107394,438891,4481210
107395,438951,4481235
107397,439378,4481445
107398,439858,4481568
107401,439713,4481675
107419,439692,4471666
107420,439607,4471686
107424,439589,4471770
107425,440958,4479225
107427,440880,4479172
107429,440844,4479230
107431,440991,4479316
107432,441021,4479403
107436,439613,4471784
107441,437339,4470902
107443,437339,4470902
107446,437339,4470902
107447,437339,4470902
107448,437339,4470902
107449,439797,4471915
107456,439905,4471815
107457,441205,4479522
107459,439095,4480209
107469,439812,4471890
107470,439816,4471896
107480,439120,4479410
107481,439880,4481664
107482,439822,4481622
107483,440645,4482029
107484,440612,4482015
107485,440619,4482019
107486,440626,4482022
107487,440623,4482027
107494,439704,4471855
107500,439844,4471681
107501,439864,4471670
107502,439883,4471687
107506,439781,4471584
107518,439648,4471716
107532,438158,4473565
107533,438166,4473540
107534,440601,4482014
107535,440588,4482007
107537,441101,4479541
107540,441103,4479422
107544,441234,4479551
107547,438311,4473788
107549,438249,4473783
107552,438218,4473859
107554,437339,4470902
107555,437339,4470902
107556,437339,4470902
107557,437339,4470902
107559,437367,4468536
107560,437367,4468536
107561,437367,4468536
107562,437367,4468536
107563,437367,4468536
107564,437367,4468536
107565,437367,4468536
107566,441218,4479540
107567,441193,4479392
107570,437776,4473745
107571,437958,4473908
107572,437886,4473764
107573,437849,4473747
107574,437843,4473744
107575,437791,4473536
107576,437473,4473694
107577,437367,4468536
107578,437367,4468536
107580,437367,4468536
107582,437367,4468536
107583,437367,4468536
107584,437367,4468536
107585,437367,4468536
107586,437367,4468536
107587,437367,4468536
107588,439609,4471848
107594,439377,4472062
107596,439453,4471840
107598,437634,4473695
107599,437461,4473562
107600,437485,4473503
107601,437541,4473533
107602,437402,4473468
107604,440669,4481875
107605,440687,4481886
107606,440682,4482010
107608,440321,4481602
107613,438069,4473768
107614,438124,4473877
107615,438097,4473865
107616,438087,4473860
107617,438031,4473834
107622,439573,4481088
107624,439336,4481085
107626,437456,4473353
107627,437409,4473483
107628,437418,4473463
107629,437422,4473455
107630,437506,4473408
107631,438193,4473896
107637,439538,4471961
107638,439580,4471888
107643,439508,4471950
107645,439538,4471894
107649,439500,4471857
107650,439443,4471909
107657,439485,4471739
107659,439429,4471909
107664,437528,4473419
107665,437610,4473363
107666,437583,4473364
107667,437667,4473661
107668,437628,4473641
107669,437620,4473637
107670,437618,4473561
107671,437904,4473664
107672,437772,4473629
107674,437815,4473592
107681,439029,4470681
107682,439029,4470681
107685,438452,4471497
107687,437339,4470902
107688,437339,4470902
107693,438164,4473727
107694,438055,4473678
107707,437981,4473600
107708,437821,4473443
107709,437860,4473426
107710,437908,4473531
107711,437932,4473233
107712,438080,4473322
107713,437771,4472997
107714,437734,4473026
107715,437929,4473260
107716,437908,4473210
107717,437850,4473279
107723,439686,4471573
107725,439637,4471554
107728,439575,4471783
107732,439489,4471877
107734,439554,4471835
107739,436997,4469534
107742,437367,4468536
107744,438452,4471497
107746,437367,4468536
107749,439773,4471887
107750,437904,4473275
107751,437783,4473243
107752,437837,4473315
107753,437721,4473256
107754,437635,4473286
107755,437656,4473563
107756,437474,4473600
107757,437367,4473518
107758,437436,4473494
107761,439775,4471890
107762,439571,4471647
107768,439744,4471460
107770,439307,4471284
107777,439353,4480980
107786,438100,4473659
107796,438000,4473737
107800,439536,4471603
107807,441256,4479703
107808,441312,4479753
107813,441020,4479863
107819,439583,4471574
107820,439783,4471904
107821,439845,4471799
107822,439915,4471841
107823,439905,4471798
107824,439971,4471872
107825,440010,4471859
107826,439874,4471603
107827,439864,4471609
107828,439963,4471577
107829,439887,4471646
107830,439890,4471573
107831,439745,4471540
107832,438931,4471246
107834,439150,4471195
107835,439158,4471192
107837,438938,4471108
107841,439007,4470833
107842,439119,4470904
107847,437990,4473647
107848,438100,4473898
107851,437806,4473852
107852,437772,4473836
107854,438021,4473955
107858,439558,4471574
107860,439402,4481076
107879,439778,4471557
107880,439653,4471429
107881,439710,4471510
107885,441086,4479854
107886,441042,4479853
107888,440921,4479828
107889,441277,4479843
107892,441244,4479952
107893,439745,4471507
107894,439633,4471820
107895,439652,4471714
107896,439675,4471642
107897,439594,4471756
107898,439652,4471888
107899,439679,4471871
107900,439672,4471875
107901,439715,4471847
107903,438738,4471147
107904,438768,4471213
107912,438773,4471234
107913,438706,4470951
107915,441036,4479896
107920,439455,4479491
107930,437869,4473756
107931,437806,4473726
107933,437676,4473643
107942,440075,4480617
107948,439741,4471832
107949,439760,4471819
107950,439819,4471781
107951,439838,4471769
107952,439666,4471811
107953,439692,4471796
107954,439494,4471988
107955,439442,4471975
107956,439298,4472052
107957,439344,4472050
107958,439343,4471982
107959,439314,4471994
107961,438846,4470821
107962,438944,4470811
107963,438726,4470886
107965,438781,4470778
107966,438787,4470777
107967,438682,4470926
107969,438665,4470895
107975,441433,4480173
107978,441311,4480037
107982,438310,4470966
107984,439213,4471133
107986,438995,4471100
107993,441592,4480302
107994,441518,4480319
107999,439702,4479592
108005,438805,4471236
108013,438677,4471060
108016,439576,4479476
108017,439770,4479336
108029,437917,4473733
108030,437902,4473618
108033,437838,4473632
108040,437974,4473617
108046,438097,4473494
108050,439851,4480436
108051,439793,4480474
108064,439569,4471744
108065,439522,4471787
108066,439529,4471782
108067,439435,4471863
108068,439489,4471765
108069,439660,4480504
108070,439675,4480499
108071,439675,4480492
108072,439677,4480471
108079,439785,4479400
108080,439564,4471714
108081,439505,4471854
108082,439528,4471852
108083,439414,4471824
108084,439443,4471811
108085,439446,4471813
108086,439284,4471750
108090,437960,4471070
108091,439782,4479401
108094,439802,4479537
108097,439811,4479265
108101,439642,4480544
108110,439297,4471691
108111,439300,4471674
108112,439311,4471638
108113,439462,4471643
108114,439467,4471644
108115,439491,4471556
108116,439573,4471969
108117,439681,4471994
108118,439795,4471939
108119,439806,4471928
108120,439312,4471898
108121,439324,4471880
108124,438750,4470913
108125,438925,4470775
108127,438568,4470870
108130,438324,4470960
108131,437954,4471056
108133,438051,4471077
108135,439622,4480481
108137,439427,4480543
108138,439452,4480549
108143,439520,4480789
108144,439478,4480724
108145,439549,4480815
108147,438111,4471165
108148,438107,4471158
108149,437992,4471132
108150,438052,4471192
108151,438150,4471256
108163,439552,4480671
108164,439487,4480607
108166,439512,4480594
108169,438205,4471184
108170,438388,4471381
108175,438425,4471502
108178,438503,4471484
108179,439854,4479264
108180,439905,4479284
108191,439580,4471643
108192,439690,4471521
108193,439733,4471592
108194,439618,4471454
108195,439799,4471504
108196,439735,4471447
108197,439423,4471954
108198,439439,4471941
108199,439452,4471845
108200,438882,4471257
108209,439627,4480768
108211,439418,4480771
108212,438913,4471249
108214,438158,4471055
108215,438183,4471051
108222,438283,4471093
108224,437992,4471203
108225,438103,4471095
108227,438244,4471059
108228,438045,4471134
108233,438299,4471433
108234,439335,4480921
108235,439479,4480879
108236,437438,4473517
108237,437599,4473241
108238,437558,4473306
108239,437507,4473144
108240,437424,4472927
108241,437241,4473087
108242,436814,4473254
108243,436385,4472957
108244,436710,4473069
108247,438487,4471472
108251,438045,4473407
108254,438018,4473230
108256,436759,4472803
108257,436757,4472787
108258,437695,4473129
108263,439531,4480919
108270,438052,4473376
108271,437740,4473014
108280,439803,4481045
108282,439744,4478943
108283,439685,4478904
108284,439670,4478935
108294,437851,4473368
108295,438481,4471557
108296,438497,4471534
108299,438486,4471404
108303,438654,4471543
108305,438576,4471384
108307,438468,4471431
108317,438494,4471415
108320,438665,4471461
108325,433396,4479054
108338,438727,4471372
108339,438839,4471284
108344,440230,4481128
108349,440250,4481051
108350,437635,4473217
108351,437298,4473084
108352,437274,4473085
108354,437427,4473153
108361,437911,4473336
108362,437904,4473320
108365,438754,4471434
108370,438742,4471504
108373,438895,4471269
108377,437314,4473445
108378,437205,4473241
108379,437233,4473118
108380,437094,4473169
108381,437177,4473049
108382,437102,4473053
108383,437173,4473106
108394,438875,4471322
108400,433747,4478931
108405,433922,4478853
108408,440212,4481071
108413,437881,4473412
108417,437860,4473213
108418,437771,4473248
108423,439086,4471211
108424,439118,4471130
108425,439084,4471128
108426,439103,4471143
108427,438687,4471192
108428,438746,4471214
108429,438692,4470890
108430,438706,4470888
108441,437144,4473108
108442,437072,4473145
108443,438762,4470780
108444,438685,4470933
108445,438725,4470781
108446,438676,4470784
108447,438553,4470840
108449,438347,4471054
108450,438353,4470921
108451,437958,4471054
108452,437998,4471030
108453,438110,4470973
108454,438137,4471011
108455,438062,4471215
108456,438284,4471079
108457,437952,4471170
108463,438777,4471673
108465,437093,4472975
108466,437045,4472978
108467,436862,4472978
108468,436918,4472976
108469,437006,4473005
108470,436908,4472941
108471,436893,4472935
108472,436857,4472965
108473,436850,4472965
108474,436855,4472933
108475,441543,4480243
108477,438545,4471603
108480,438573,4471591
108486,438916,4471695
108487,441556,4480256
108490,441579,4480360
108492,441614,4480534
108498,433660,4478910
108501,433653,4478929
108506,433414,4477397
108507,433480,4477439
108508,439400,4478552
108519,438805,4471710
108523,439722,4480904
108543,438852,4471522
108545,439062,4471906
108549,438929,4471875
108551,439143,4471900
108554,439789,4480831
108558,441410,4480445
108559,441421,4480467
108564,439268,4471829
108568,439153,4471933
108570,439142,4471929
108571,439111,4471920
108574,439023,4472008
108577,439090,4472121
108582,439138,4472144
108586,438783,4472400
108589,438823,4472370
108596,438758,4472358
108600,436923,4473075
108601,437034,4473124
108602,436831,4473207
108603,436847,4472905
108604,436840,4472909
108605,436781,4472861
108606,436789,4472571
108607,436764,4472714
108618,438626,4472712
108619,436647,4472735
108620,436083,4472702
108621,436829,4472197
108622,436667,4471946
108637,437764,4473148
108641,437777,4473137
108651,437905,4472096
108653,437763,4472103
108655,437703,4473342
108658,437651,4473281
108663,439308,4475573
108669,439699,4480830
108676,437718,4473308
108678,437741,4473325
108682,437705,4473586
108702,437479,4473603
108704,437505,4473695
108708,439802,4480830
108714,441302,4480282
108716,441233,4480315
108717,441228,4480317
108718,437433,4473675
108720,437481,4473572
108721,437421,4473525
108731,441310,4480372
108735,441214,4480404
108742,439201,4471210
108743,438763,4471408
108746,438976,4471466
108747,438965,4471356
108770,437584,4473355
108773,438935,4478103
108780,433340,4479024
108782,439912,4480921
108783,440158,4480910
108789,437545,4473188
108797,440249,4480909
108798,440253,4480918
108804,436554,4473258
108805,436882,4473430
108814,438750,4471629
108821,437658,4473237
108830,438757,4471513
108831,438566,4471650
108832,438913,4471645
108834,438789,4471562
108836,438863,4471756
108839,436846,4473339
108840,436692,4473249
108841,436016,4473133
108842,436059,4473151
108843,436161,4473231
108844,436073,4472985
108845,436783,4472894
108846,436617,4472699
108847,436780,4472594
108848,436675,4472775
108852,438853,4471609
108869,441095,4480300
108870,441094,4480320
108874,438124,4471755
108883,440258,4480957
108886,440436,4481004
108887,440449,4481013
108888,440346,4481182
108892,440584,4481169
108905,438310,4480713
108907,436722,4472761
108908,436550,4472848
108909,436541,4472775
108910,436542,4472680
108911,436532,4472595
108912,436041,4472821
108913,436215,4473067
108914,436198,4473058
108915,436064,4470830
108927,436076,4472957
108929,435986,4473053
108934,441272,4480216
108946,438839,4471529
108948,438884,4471873
108950,441269,4480159
108960,439008,4471889
108961,439022,4471894
108962,438902,4471736
108966,439290,4471902
108967,438350,4471685
108970,438321,4471724
108976,438240,4480697
108977,438201,4480840
108979,438273,4480684
108989,440705,4480965
108994,438458,4471709
108997,438491,4471632
108998,438361,4471661
109009,441885,4481883
109010,441836,4481912
109015,438242,4471474
109016,437836,4471539
109021,437756,4471390
109025,437121,4473110
109027,440919,4479992
109028,440908,4479997
109029,440912,4479992
109031,440815,4480168
109033,440849,4480198
109034,435514,4472798
109035,436110,4471838
109036,436855,4471808
109041,437329,4473530
109042,437196,4473467
109043,437178,4473496
109044,437175,4473493
109048,436835,4471771
109049,436865,4471586
109050,436969,4471501
109052,436936,4471481
109053,436812,4471424
109055,436858,4471317
109056,436807,4471412
109060,439124,4471924
109064,438944,4471952
109065,438904,4471978
109074,441519,4481891
109093,438991,4472196
109094,438727,4472454
109095,438732,4472448
109096,438944,4472330
109110,440656,4480277
109116,438900,4481599
109118,438915,4481620
109119,438984,4481618
109120,439091,4481476
109122,438997,4481426
109127,437850,4471401
109131,437995,4471375
109132,437945,4471384
109133,437940,4471385
109143,440701,4480238
109150,440535,4480237
109155,440868,4479779
109158,438012,4471416
109162,438662,4472583
109173,441492,4482051
109176,441479,4482036
109189,437819,4471473
109190,437918,4471462
109191,441511,4482035
109192,441988,4481913
109195,439013,4481309
109200,439524,4481530
109203,437613,4471349
109205,437475,4471499
109214,439967,4481687
109218,440989,4479701
109252,436180,4471179
109253,436171,4471141
109254,436161,4470923
109255,436108,4470881
109256,436032,4470744
109257,436026,4470738
109258,435993,4470704
109259,436016,4470720
109260,435992,4470789
109261,435722,4470879
109262,435781,4470896
109263,435760,4470907
109265,441621,4482471
109266,441691,4482470
109267,441760,4482127
109270,437370,4471572
109284,437951,4472014
109285,437927,4472044
109290,437148,4473197
109292,437224,4473256
109293,437223,4473080
109297,437151,4473050
109298,437302,4473029
109300,437264,4473031
109316,441876,4482613
109320,440586,4482000
109321,440273,4481695
109322,440739,4481991
109325,437860,4471895
109331,437923,4471921
109333,437775,4471894
109335,440689,4482013
109339,440580,4481710
109340,440527,4481670
109341,439602,4481055
109343,440914,4479407
109344,440971,4479513
109352,437160,4472941
109357,436782,4473132
109359,436829,4473153
109367,441051,4479553
109369,440993,4479554
109372,440859,4479625
109375,440885,4479542
109377,435753,4470911
109380,436986,4473150
109381,437798,4471872
109390,438659,4471749
109391,438735,4471803
109396,437661,4471499
109397,437671,4471436
109398,437654,4471642
109400,435609,4470800
109401,435560,4470995
109402,435641,4470907
109403,435633,4471072
109404,435642,4471097
109405,435682,4471006
109406,435654,4470965
109407,435774,4471027
109408,435767,4471013
109409,435757,4470994
109410,435744,4470967
109413,437713,4471627
109423,441792,4482624
109424,441802,4482583
109426,441461,4482731
109427,441240,4482835
109451,436933,4473225
109453,437045,4473168
109454,437046,4473175
109455,437044,4473155
109456,437043,4473149
109457,437033,4473238
109460,437006,4473340
109461,436853,4473271
109472,440830,4479678
109475,440680,4479727
109487,437775,4471814
109493,439323,4481058
109505,437774,4471765
109508,437641,4471886
109521,439345,4481128
109522,439393,4481160
109523,439424,4481168
109524,435989,4471072
109526,436148,4471269
109527,436127,4471121
109528,436145,4471127
109529,436156,4471177
109530,436200,4471259
109531,436317,4471750
109534,436827,4472874
109538,436687,4472569
109543,436232,4471599
109544,435888,4471669
109545,435910,4471680
109546,436057,4471746
109557,437994,4471318
109564,437679,4471274
109566,437999,4471423
109569,437852,4471438
109575,437597,4471328
109585,437636,4471773
109591,437577,4471419
109607,439297,4480695
109609,437353,4471485
109611,437595,4471544
109619,437397,4471888
109620,439125,4480719
109626,435824,4471059
109627,435843,4471111
109628,436208,4471398
109629,436197,4471726
109630,435924,4471776
109637,436622,4472792
109639,436555,4472791
109642,436619,4472877
109644,436467,4472594
109651,437647,4471462
109653,436039,4471766
109655,435228,4471261
109656,436030,4471615
109657,436095,4471607
109658,436016,4471571
109659,436010,4471442
109660,436011,4471438
109661,436000,4471518
109662,435935,4471516
109663,435992,4471149
109665,437659,4471522
109668,437564,4471652
109673,437572,4471552
109675,437685,4471430
109689,436044,4472848
109690,436058,4472745
109692,436077,4472696
109697,435921,4471228
109698,435891,4471236
109699,435878,4471242
109700,435879,4471370
109701,435882,4471463
109702,435885,4471481
109703,435955,4471294
109704,435816,4471193
109713,437657,4471976
109717,437856,4471819
109736,437169,4471525
109737,437438,4471339
109738,437410,4471308
109740,437267,4471272
109747,437687,4471826
109754,436472,4471963
109755,436400,4472019
109757,436298,4472908
109761,436201,4473188
109768,437294,4471218
109772,437390,4471297
109775,440611,4479842
109783,440619,4479886
109784,435670,4471336
109785,437067,4471363
109789,437404,4471980
109790,437394,4471965
109791,437352,4471893
109796,435735,4471273
109797,435816,4471534
109798,435770,4471613
109799,435733,4471888
109800,435689,4471833
109801,435721,4471670
109802,435722,4471682
109803,435703,4471629
109804,435830,4471842
109805,435902,4472106
109806,435443,4471656
109808,437344,4471743
109809,437345,4471793
109814,437058,4471393
109815,437034,4471387
109820,437141,4471460
109825,437329,4471846
109826,437190,4471693
109827,437169,4471670
109828,437383,4471816
109829,437229,4471566
109835,437574,4471287
109836,437514,4471272
109840,437380,4471238
109841,437371,4471236
109845,437260,4471384
109859,439495,4480366
109864,436026,4473068
109871,436853,4471767
109872,436853,4471840
109873,436843,4471840
109874,436982,4471541
109875,436970,4471546
109878,436836,4471554
109890,436778,4471520
109892,436103,4470867
109895,437032,4471358
109896,437125,4471418
109902,437132,4471319
109917,437008,4471259
109918,437026,4471221
109919,437054,4471157
109923,436959,4471305
109924,436966,4471307
109925,436976,4471379
109926,436999,4471350
109927,437001,4471469
109928,441111,4482779
109930,440548,4479734
109931,440496,4479759
109944,436891,4471278
109950,437025,4470952
109952,437055,4471080
109955,435968,4470741
109966,435560,4470840
109970,435835,4471148
109987,440376,4479815
109988,440382,4479873
109996,436210,4471410
110025,437017,4471057
110026,436917,4470799
110042,440406,4480695
110043,440184,4480609
110048,439884,4480483
110049,436907,4470901
110054,436838,4470858
110055,436803,4470920
110057,436769,4470977
110060,436014,4471746
110064,436037,4471517
110075,436708,4470948
110078,436733,4470768
110082,436834,4470802
110083,437181,4471296
110084,437180,4471289
110098,435354,4471109
110099,435371,4471119
110100,435394,4471038
110101,434945,4471360
110102,434946,4471356
110103,434982,4471397
110104,436969,4471182
110115,434983,4471372
110116,435148,4471357
110117,435120,4471441
110118,435244,4471470
110119,435426,4471564
110120,434984,4471916
110122,440298,4480157
110133,436709,4470922
110136,436408,4470357
110139,436439,4470240
110152,436029,4470038
110156,436102,4469974
110165,435767,4471673
110166,435768,4471623
110184,435787,4471802
110203,436904,4470710
110204,436881,4470566
110206,436840,4470582
110209,436827,4470698
110225,437155,4470661
110235,437142,4470865
110237,441076,4482719
110245,439927,4480468
110248,436972,4471308
110250,436976,4471473
110259,437295,4470744
110260,437404,4470796
110264,437505,4470826
110267,437471,4470868
110278,435452,4471237
110279,435361,4471010
110282,439871,4480454
110289,440080,4480065
110290,440163,4479904
110291,435296,4471084
110297,437258,4471081
110298,437069,4471093
110299,437294,4471041
110303,437383,4471215
110310,437268,4471175
110312,437595,4471182
110314,437476,4471009
110315,437490,4471085
110317,437490,4471196
110323,437419,4471166
110324,437526,4471147
110334,436859,4471235
110335,436857,4471233
110336,436852,4471219
110337,436823,4471140
110343,434969,4471380
110346,440100,4480019
110347,440124,4479968
110356,439661,4480470
110358,435481,4471582
110359,435467,4471566
110360,435468,4471513
110362,435464,4471467
110363,435419,4471492
110366,437506,4470931
110374,437614,4470997
110388,437018,4471068
110397,434864,4471532
110402,439645,4480456
110404,439548,4480523
110411,439457,4480766
110413,437674,4470970
110419,437586,4471130
110421,437706,4471045
110427,437017,4471054
110431,436923,4470840
110436,435075,4471948
110437,435087,4471990
110440,434814,4471928
110441,434875,4471818
110444,435293,4471872
110445,434971,4471918
110446,435060,4471951
110447,435097,4471944
110448,435106,4471967
110449,435034,4472052
110450,434873,4471933
110451,434850,4471806
110452,434869,4471764
110453,434890,4471774
110454,434903,4471778
110455,434920,4471785
110462,437816,4470909
110464,437901,4470995
110467,434936,4471791
110478,437793,4470913
110479,437821,4470884
110481,437690,4470919
110482,437026,4470694
110489,436934,4470954
110491,436785,4470969
110492,436814,4471038
110493,436830,4470998
110500,438019,4470849
110511,435516,4472001
110519,438038,4470858
110521,438055,4470877
110531,436755,4470930
110532,436752,4470979
110535,436666,4470991
110536,436771,4470911
110537,436742,4470919
110538,436830,4470756
110546,440208,4479870
110550,440097,4479830
110554,440190,4479722
110561,436672,4470835
110570,436217,4470043
110577,435223,4471868
110589,438037,4470779
110591,438086,4470768
110592,438118,4470761
110595,438051,4470724
110604,439532,4480748
110605,439473,4480706
110607,439517,4480854
110609,439580,4480806
110620,435995,4470040
110622,436087,4470093
110623,436103,4470070
110629,434998,4472138
110630,435024,4472107
110637,437962,4470774
110639,437775,4470706
110643,438056,4470613
110644,437932,4470534
110646,437962,4470528
110649,436132,4469924
110650,436126,4469937
110652,435965,4470021
110655,436304,4469921
110657,436612,4470164
110658,436481,4470256
110665,439545,4480797
110666,439528,4480803
110667,439601,4480778
110668,439615,4480727
110669,434939,4471793
110670,435036,4471809
110671,434971,4471759
110672,435047,4471769
110673,435044,4471747
110674,435012,4471884
110675,435422,4471546
110680,437894,4470520
110683,435122,4472048
110685,435133,4472086
110687,435427,4471516
110688,435475,4471526
110689,435247,4471747
110690,435174,4471557
110691,435136,4471510
110698,435066,4472104
110713,436584,4470508
110714,436894,4470712
110717,436872,4470570
110732,437928,4470440
110746,434868,4472267
110748,434768,4472325
110749,434428,4472331
110751,434582,4471942
110753,436835,4470584
110754,436831,4470586
110758,436948,4470536
110772,437796,4470261
110773,437907,4470300
110774,437830,4470222
110775,439497,4480816
110776,439388,4480863
110781,439418,4480872
110783,440351,4479576
110798,434445,4472070
110800,437054,4470312
110802,436963,4470420
110806,436643,4469929
110808,437017,4470251
110811,437011,4470130
110814,436895,4469981
110815,436564,4470015
110817,436949,4469980
110832,437134,4470642
110833,437107,4470635
110839,434389,4472159
110843,440200,4479591
110844,440215,4479600
110849,434967,4471708
110850,435004,4471528
110851,435029,4471482
110854,434286,4472274
110856,434257,4472336
110857,434164,4472333
110858,434251,4471976
110859,437291,4469653
110866,436611,4469834
110872,437143,4470801
110873,437048,4470904
110876,437152,4470845
110877,437147,4470839
110878,437234,4470816
110884,434399,4471733
110886,434289,4471971
110894,433808,4471790
110896,434889,4471459
110897,434822,4471657
110898,435086,4471818
110899,435194,4471837
110900,435156,4471880
110901,435169,4471875
110902,435119,4471923
